"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","value","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","numberMissed","duration","condition","order","trial_num","key_press","ground_truth","bonus"
"html-keyboard-response","581","3023542","0.0-6.0-4.0-1.50","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","109","","",""
"memory-trial","582","3024816","0.0-6.0-4.0-0.51","spark_pilot_2","7515","7","23","Male","","","false","","","","","272","./assets/img/canyon/memory/33.jpg","maybe_new","memory","","0","","false","","","","","","","110","3","old",""
"html-keyboard-response","583","3025318","0.0-6.0-4.0-1.51","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","111","","",""
"memory-trial","584","3026569","0.0-6.0-4.0-0.52","spark_pilot_2","7515","7","23","Male","","","false","","","","","247","./assets/img/canyon/memory/3.jpg","maybe_old","memory","","0","","false","","","","","","","112","2","new",""
"html-keyboard-response","585","3027071","0.0-6.0-4.0-1.52","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","113","","",""
"memory-trial","586","3028377","0.0-6.0-4.0-0.53","spark_pilot_2","7515","7","23","Male","","","false","","","","","302","./assets/img/ocean/memory/4.jpg","maybe_old","memory","","0","","false","","","","","","","114","2","new",""
"html-keyboard-response","587","3028879","0.0-6.0-4.0-1.53","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","115","","",""
"memory-trial","588","3030473","0.0-6.0-4.0-0.54","spark_pilot_2","7515","7","23","Male","","","false","","","","","591","./assets/img/ocean/memory/20.jpg","maybe_old","memory","","10","","true","","","","","","","116","2","old",""
"html-keyboard-response","589","3030975","0.0-6.0-4.0-1.54","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","117","","",""
"memory-trial","590","3032336","0.0-6.0-4.0-0.55","spark_pilot_2","7515","7","23","Male","","","false","","","","","358","./assets/img/canyon/memory/4.jpg","maybe_old","memory","","10","","true","","","","","","","118","2","old",""
"html-keyboard-response","591","3032838","0.0-6.0-4.0-1.55","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","119","","",""
"memory-trial","592","3034049","0.0-6.0-4.0-0.56","spark_pilot_2","7515","7","23","Male","","","false","","","","","207","./assets/img/ocean/memory/22.jpg","definitely_old","memory","","0","","false","","","","","","","120","1","new",""
"html-keyboard-response","593","3034551","0.0-6.0-4.0-1.56","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","121","","",""
"memory-trial","594","3036872","0.0-6.0-4.0-0.57","spark_pilot_2","7515","7","23","Male","","","false","","","","","1318","./assets/img/ocean/memory/23.jpg","definitely_old","memory","","10","","true","","","","","","","122","1","old",""
"html-keyboard-response","595","3037375","0.0-6.0-4.0-1.57","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","123","","",""
"memory-trial","596","3038631","0.0-6.0-4.0-0.58","spark_pilot_2","7515","7","23","Male","","","false","","","","","254","./assets/img/ocean/memory/41.jpg","maybe_old","memory","","10","","true","","","","","","","124","2","old",""
"html-keyboard-response","597","3039133","0.0-6.0-4.0-1.58","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","125","","",""
"memory-trial","598","3040392","0.0-6.0-4.0-0.59","spark_pilot_2","7515","7","23","Male","","","false","","","","","255","./assets/img/canyon/memory/32.jpg","definitely_old","memory","","10","","true","","","","","","","126","1","old",""
"html-keyboard-response","599","3040894","0.0-6.0-4.0-1.59","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","127","","",""
"memory-trial","600","3042448","0.0-6.0-4.0-0.60","spark_pilot_2","7515","7","23","Male","","","false","","","","","551","./assets/img/ocean/memory/21.jpg","definitely_new","memory","","0","","false","","","","","","","128","4","old",""
"html-keyboard-response","601","3042950","0.0-6.0-4.0-1.60","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","129","","",""
"memory-trial","602","3044079","0.0-6.0-4.0-0.61","spark_pilot_2","7515","7","23","Male","","","false","","","","","126","./assets/img/ocean/memory/16.jpg","maybe_new","memory","","0","","false","","","","","","","130","3","old",""
"html-keyboard-response","603","3044581","0.0-6.0-4.0-1.61","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","131","","",""
"memory-trial","604","3045904","0.0-6.0-4.0-0.62","spark_pilot_2","7515","7","23","Male","","","false","","","","","319","./assets/img/ocean/memory/30.jpg","maybe_old","memory","","10","","true","","","","","","","132","2","old",""
"html-keyboard-response","605","3046406","0.0-6.0-4.0-1.62","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","133","","",""
"memory-trial","606","3047640","0.0-6.0-4.0-0.63","spark_pilot_2","7515","7","23","Male","","","false","","","","","231","./assets/img/ocean/memory/6.jpg","maybe_old","memory","","10","","true","","","","","","","134","2","old",""
"html-keyboard-response","607","3048142","0.0-6.0-4.0-1.63","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","135","","",""
"memory-trial","608","3049736","0.0-6.0-4.0-0.64","spark_pilot_2","7515","7","23","Male","","","false","","","","","590","./assets/img/ocean/memory/29.jpg","definitely_old","memory","","10","","true","","","","","","","136","1","old",""
"html-keyboard-response","609","3050238","0.0-6.0-4.0-1.64","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","137","","",""
"memory-trial","610","3051663","0.0-6.0-4.0-0.65","spark_pilot_2","7515","7","23","Male","","","false","","","","","422","./assets/img/canyon/memory/20.jpg","maybe_new","memory","","10","","true","","","","","","","138","3","new",""
"html-keyboard-response","611","3052165","0.0-6.0-4.0-1.65","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","139","","",""
"memory-trial","612","3053471","0.0-6.0-4.0-0.66","spark_pilot_2","7515","7","23","Male","","","false","","","","","303","./assets/img/canyon/memory/24.jpg","maybe_old","memory","","10","","true","","","","","","","140","2","old",""
"html-keyboard-response","613","3053973","0.0-6.0-4.0-1.66","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","141","","",""
"memory-trial","614","3055191","0.0-6.0-4.0-0.67","spark_pilot_2","7515","7","23","Male","","","false","","","","","215","./assets/img/canyon/memory/31.jpg","maybe_new","memory","","0","","false","","","","","","","142","3","old",""
"html-keyboard-response","615","3055693","0.0-6.0-4.0-1.67","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","143","","",""
"memory-trial","616","3056999","0.0-6.0-4.0-0.68","spark_pilot_2","7515","7","23","Male","","","false","","","","","303","./assets/img/canyon/memory/7.jpg","maybe_old","memory","","10","","true","","","","","","","144","2","old",""
"html-keyboard-response","617","3057501","0.0-6.0-4.0-1.68","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","145","","",""
"memory-trial","618","3058814","0.0-6.0-4.0-0.69","spark_pilot_2","7515","7","23","Male","","","false","","","","","310","./assets/img/canyon/memory/5.jpg","maybe_new","memory","","10","","true","","","","","","","146","3","new",""
"html-keyboard-response","619","3059316","0.0-6.0-4.0-1.69","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","147","","",""
"memory-trial","620","3060614","0.0-6.0-4.0-0.70","spark_pilot_2","7515","7","23","Male","","","false","","","","","295","./assets/img/canyon/memory/38.jpg","maybe_old","memory","","10","","true","","","","","","","148","2","old",""
"html-keyboard-response","621","3061116","0.0-6.0-4.0-1.70","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","149","","",""
"memory-trial","622","3062415","0.0-6.0-4.0-0.71","spark_pilot_2","7515","7","23","Male","","","false","","","","","296","./assets/img/ocean/memory/17.jpg","maybe_new","memory","","10","","true","","","","","","","150","3","new",""
"html-keyboard-response","623","3062917","0.0-6.0-4.0-1.71","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","151","","",""
"memory-trial","624","3064311","0.0-6.0-4.0-0.72","spark_pilot_2","7515","7","23","Male","","","false","","","","","390","./assets/img/ocean/memory/28.jpg","maybe_new","memory","","10","","true","","","","","","","152","3","new",""
"html-keyboard-response","625","3064813","0.0-6.0-4.0-1.72","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","153","","",""
"memory-trial","626","3065942","0.0-6.0-4.0-0.73","spark_pilot_2","7515","7","23","Male","","","false","","","","","126","./assets/img/canyon/memory/22.jpg","maybe_old","memory","","0","","false","","","","","","","154","2","new",""
"html-keyboard-response","627","3066444","0.0-6.0-4.0-1.73","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","155","","",""
"memory-trial","628","3067799","0.0-6.0-4.0-0.74","spark_pilot_2","7515","7","23","Male","","","false","","","","","351","./assets/img/canyon/memory/9.jpg","maybe_old","memory","","10","","true","","","","","","","156","2","old",""
"html-keyboard-response","629","3068301","0.0-6.0-4.0-1.74","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","157","","",""
"memory-trial","630","3069703","0.0-6.0-4.0-0.75","spark_pilot_2","7515","7","23","Male","","","false","","","","","398","./assets/img/ocean/memory/12.jpg","maybe_old","memory","","0","","false","","","","","","","158","2","new",""
"html-keyboard-response","631","3070205","0.0-6.0-4.0-1.75","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","159","","",""
"memory-trial","632","3071710","0.0-6.0-4.0-0.76","spark_pilot_2","7515","7","23","Male","","","false","","","","","503","./assets/img/canyon/memory/18.jpg","maybe_old","memory","","0","","false","","","","","","","160","2","new",""
"html-keyboard-response","633","3072212","0.0-6.0-4.0-1.76","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","161","","",""
"memory-trial","634","3073695","0.0-6.0-4.0-0.77","spark_pilot_2","7515","7","23","Male","","","false","","","","","480","./assets/img/ocean/memory/31.jpg","maybe_new","memory","","0","","false","","","","","","","162","3","old",""
"html-keyboard-response","635","3074197","0.0-6.0-4.0-1.77","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","163","","",""
"memory-trial","636","3076150","0.0-6.0-4.0-0.78","spark_pilot_2","7515","7","23","Male","","","false","","","","","950","./assets/img/canyon/memory/41.jpg","definitely_new","memory","","0","","false","","","","","","","164","4","old",""
"html-keyboard-response","637","3076652","0.0-6.0-4.0-1.78","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","165","","",""
"memory-trial","638","3078286","0.0-6.0-4.0-0.79","spark_pilot_2","7515","7","23","Male","","","false","","","","","631","./assets/img/canyon/memory/25.jpg","definitely_new","memory","","10","","true","","","","","","","166","4","new",""
"html-keyboard-response","639","3078788","0.0-6.0-4.0-1.79","spark_pilot_2","7515","7","23","Male","","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","167","","",""
"memory-trial","640","3080910","0.0-6.0-4.0-0.80","spark_pilot_2","7515","7","23","Male","","","false","","","","","1119","./assets/img/ocean/memory/27.jpg","maybe_new","memory","","10","","true","","","","","","","168","3","new",""
